key,text,status,cdn_status,bytes,needs_purge,reason,attempts,provider
"openai|nova|0.85||M: Lin, I can't decide between two summer camps. Can you help me?
W: Sure! What are the two options?
M: One is a math camp in Beijing, the other is an English camp in Shanghai. Both are two weeks.
W: Hmm. If you go to the math camp, what will you learn?
M: Advanced math and how to solve competition problems.
W: And the English camp?
M: I'll practice speaking with foreign teachers and improve my listening.
W: Which one do you need more right now?
M: My math is OK, but my English speaking is weak. If I go to the English camp, I'll feel more confident.
W: Then go to the English camp! If you don't practice now, you might miss this great chance.
M: But the math camp has a competition at the end. I could win a prize.
W: If a prize is more important than improving English, choose math. Otherwise, choose English.
M: You're right. I'll go to the English camp. Thanks for helping me decide!","M: Lin, I can't decide between two summer camps. Can you help me?
W: Sure! What are the two options?
M: One is a math camp in Beijing, the other is an English camp in Shanghai. Both are two weeks.
W: Hmm. If you go to the math camp, what will you learn?
M: Advanced math and how to solve competition problems.
W: And the English camp?
M: I'll practice speaking with foreign teachers and improve my listening.
W: Which one do you need more right now?
M: My math is OK, but my English speaking is weak. If I go to the English camp, I'll feel more confident.
W: Then go to the English camp! If you don't practice now, you might miss this great chance.
M: But the math camp has a competition at the end. I could win a prize.
W: If a prize is more important than improving English, choose math. Otherwise, choose English.
M: You're right. I'll go to the English camp. Thanks for helping me decide!",created,200,1262880,no,,1,openai
"openai|nova|0.85||M: Emma, your painting won first prize in the city competition!
W: Thank you! I worked on it for 3 months.
M: Tell me about it. What's the theme?
W: It's called ""Hope"". I drew children planting trees on a hillside.
M: That's beautiful. Why this theme?
W: I wanted to show that the future is in young people's hands.
M: How long have you been painting?
W: Since I was 8 years old. My grandmother taught me.
M: Will you continue painting in high school?
W: Definitely. I want to apply to art universities someday.","M: Emma, your painting won first prize in the city competition!
W: Thank you! I worked on it for 3 months.
M: Tell me about it. What's the theme?
W: It's called ""Hope"". I drew children planting trees on a hillside.
M: That's beautiful. Why this theme?
W: I wanted to show that the future is in young people's hands.
M: How long have you been painting?
W: Since I was 8 years old. My grandmother taught me.
M: Will you continue painting in high school?
W: Definitely. I want to apply to art universities someday.",created,200,728160,no,,1,openai
"openai|nova|0.85||W: Where will you go for the summer vacation?
M: My family is planning a trip to Yunnan to see the beautiful scenery.","W: Where will you go for the summer vacation?
M: My family is planning a trip to Yunnan to see the beautiful scenery.",created,200,161280,no,,1,openai
"openai|nova|0.85||M: After high school, what's your plan?
W: I want to study abroad and become a translator.","M: After high school, what's your plan?
W: I want to study abroad and become a translator.",created,200,101280,no,,1,openai
"openai|nova|0.85||M: Is your sister as outgoing as you, Lin?
W: No, she's much quieter. I'm more talkative than her.","M: Is your sister as outgoing as you, Lin?
W: No, she's much quieter. I'm more talkative than her.",created,200,115680,no,,1,openai
"openai|nova|0.85||M: Mom, why do I have to do so many chores? My friends don't!
W: Tom, doing chores teaches you responsibility. It's an important life skill.
M: But my friends spend their weekends playing. I have to clean and cook!
W: Listen, you don't have to cook every day, just on Saturdays. And I always help.
M: What chores does Lily do? She's younger than me.
W: She has to feed the cat and water the plants every day. She also folds her own laundry.
M: That's easier than my chores!
W: That's because she's younger. As you grow up, your responsibilities grow too.
M: When can I stop doing chores?
W: Never, Tom. Even adults do chores. But you'll thank me one day. Many of my friends couldn't cook when they got married. You won't have that problem.
M: I see your point. Maybe I should be grateful instead of complaining.
W: That's the spirit! Now please take out the trash before dinner.","M: Mom, why do I have to do so many chores? My friends don't!
W: Tom, doing chores teaches you responsibility. It's an important life skill.
M: But my friends spend their weekends playing. I have to clean and cook!
W: Listen, you don't have to cook every day, just on Saturdays. And I always help.
M: What chores does Lily do? She's younger than me.
W: She has to feed the cat and water the plants every day. She also folds her own laundry.
M: That's easier than my chores!
W: That's because she's younger. As you grow up, your responsibilities grow too.
M: When can I stop doing chores?
W: Never, Tom. Even adults do chores. But you'll thank me one day. Many of my friends couldn't cook when they got married. You won't have that problem.
M: I see your point. Maybe I should be grateful instead of complaining.
W: That's the spirit! Now please take out the trash before dinner.",created,200,1235520,no,,1,openai
"openai|nova|0.85||W: Did you take the bus or subway today?
M: Neither. I biked because of the nice weather.","W: Did you take the bus or subway today?
M: Neither. I biked because of the nice weather.",created,200,100800,no,,1,openai
"openai|nova|0.85||W: Would you mind helping me with the dishes after dinner?
M: Not at all. I'll wash and you can dry.","W: Would you mind helping me with the dishes after dinner?
M: Not at all. I'll wash and you can dry.",created,200,129600,no,,1,openai
"openai|nova|0.85||W: Where did you volunteer last summer, Tom?
M: I taught English to children in a small village for two weeks.","W: Where did you volunteer last summer, Tom?
M: I taught English to children in a small village for two weeks.",created,200,152160,no,,1,openai
"openai|nova|0.85||M: Why did the train arrive so late?
W: There was a heavy rainstorm last night. It blocked some of the tracks.","M: Why did the train arrive so late?
W: There was a heavy rainstorm last night. It blocked some of the tracks.",created,200,139200,no,,1,openai
"openai|nova|0.85||W: Hi Tom, what's wrong with you today?
M: Doctor, I've been feeling tired all the time, even after a full night's sleep.
W: How long have you been feeling like this?
M: For about three weeks now. It's getting worse.
W: I see. How often do you exercise these days?
M: I rarely exercise. I'm too busy with school and homework.
W: That might be part of the problem. What about your eating habits?
M: I usually skip breakfast and have fast food for lunch and dinner.
W: You should change that. Eat breakfast every day, drink eight glasses of water, and exercise at least three times a week.
M: OK, I'll try. Should I also take any medicine?
W: Not yet. Try these changes for two weeks. If you still feel tired, come back and I'll do more tests.","W: Hi Tom, what's wrong with you today?
M: Doctor, I've been feeling tired all the time, even after a full night's sleep.
W: How long have you been feeling like this?
M: For about three weeks now. It's getting worse.
W: I see. How often do you exercise these days?
M: I rarely exercise. I'm too busy with school and homework.
W: That might be part of the problem. What about your eating habits?
M: I usually skip breakfast and have fast food for lunch and dinner.
W: You should change that. Eat breakfast every day, drink eight glasses of water, and exercise at least three times a week.
M: OK, I'll try. Should I also take any medicine?
W: Not yet. Try these changes for two weeks. If you still feel tired, come back and I'll do more tests.",created,200,1037280,no,,1,openai
"openai|nova|0.85||Climate change is one of the biggest problems facing our planet today. The Earth's temperature has risen by about 1 degree Celsius over the past century. This has caused melting glaciers, rising sea levels and extreme weather. Scientists say if we don't act soon, the situation will get much worse. Each of us can help by using less electricity, walking or biking instead of driving, and recycling. Small actions can make a big difference. We must protect our planet for future generations.","Climate change is one of the biggest problems facing our planet today. The Earth's temperature has risen by about 1 degree Celsius over the past century. This has caused melting glaciers, rising sea levels and extreme weather. Scientists say if we don't act soon, the situation will get much worse. Each of us can help by using less electricity, walking or biking instead of driving, and recycling. Small actions can make a big difference. We must protect our planet for future generations.",created,200,715680,no,,1,openai
"openai|nova|0.85||W: Mom, can I go play now?
M: Not yet. You have to clean your room and take out the trash first.","W: Mom, can I go play now?
M: Not yet. You have to clean your room and take out the trash first.",created,200,120480,no,,1,openai
"openai|nova|0.85||W: I'm thinking of buying a new smartphone.
M: Why? Yours still works fine.","W: I'm thinking of buying a new smartphone.
M: Why? Yours still works fine.",created,200,106080,no,,1,openai
"openai|nova|0.85||W: Tom, do you think technology will change our lives a lot in 20 years?
M: Definitely. I think robots will do most of the housework, like cleaning and cooking.
W: That sounds nice. What else?
M: Cars will drive themselves. We won't need to learn how to drive anymore.
W: Hmm, but what about jobs? Will robots take all our jobs?
M: Not all of them. We'll still need teachers, doctors, and artists. Robots can't be creative like humans.
W: I'm worried about the environment, though. Will it get better or worse?
M: I hope better. Many countries are using more solar and wind power. Cars will be electric.
W: What about education?
M: Students will learn from anywhere using virtual reality. School won't look like today's.
W: That's exciting! But I'll miss the classroom feel.
M: Same here. Some things shouldn't change.","W: Tom, do you think technology will change our lives a lot in 20 years?
M: Definitely. I think robots will do most of the housework, like cleaning and cooking.
W: That sounds nice. What else?
M: Cars will drive themselves. We won't need to learn how to drive anymore.
W: Hmm, but what about jobs? Will robots take all our jobs?
M: Not all of them. We'll still need teachers, doctors, and artists. Robots can't be creative like humans.
W: I'm worried about the environment, though. Will it get better or worse?
M: I hope better. Many countries are using more solar and wind power. Cars will be electric.
W: What about education?
M: Students will learn from anywhere using virtual reality. School won't look like today's.
W: That's exciting! But I'll miss the classroom feel.
M: Same here. Some things shouldn't change.",created,200,1161600,no,,1,openai
"openai|nova|0.85||W: This soup smells delicious! What's in it?
M: Mushrooms, tomatoes and a bit of garlic. Try it!","W: This soup smells delicious! What's in it?
M: Mushrooms, tomatoes and a bit of garlic. Try it!",created,200,128160,no,,1,openai
"openai|nova|0.85||W: Is math more difficult than English for you?
M: Yes, much more. I'm good at English, but math is really hard.","W: Is math more difficult than English for you?
M: Yes, much more. I'm good at English, but math is really hard.",created,200,158400,no,,1,openai
"openai|nova|0.85||Being a teenager is both exciting and challenging. You're discovering who you are and what you want from life. Friendships become more important. School becomes more demanding. Sometimes you may disagree with your parents and feel misunderstood. These feelings are normal. The teenage years are about learning, growing and making mistakes. Don't be afraid to try new things. Don't be afraid to fail. Each experience shapes you. Talk to trusted adults — parents, teachers or counselors — when you need help. Remember, you're not alone. Every adult has gone through what you're feeling.","Being a teenager is both exciting and challenging. You're discovering who you are and what you want from life. Friendships become more important. School becomes more demanding. Sometimes you may disagree with your parents and feel misunderstood. These feelings are normal. The teenage years are about learning, growing and making mistakes. Don't be afraid to try new things. Don't be afraid to fail. Each experience shapes you. Talk to trusted adults — parents, teachers or counselors — when you need help. Remember, you're not alone. Every adult has gone through what you're feeling.",created,200,843360,no,,1,openai
"openai|nova|0.85||W: Have you ever traveled by plane, Mike?
M: No, never. I'd love to try it someday.","W: Have you ever traveled by plane, Mike?
M: No, never. I'd love to try it someday.",created,200,111840,no,,1,openai
"openai|nova|0.85||M: Would you mind turning down the music, Lily? I'm studying.
W: Oh, sorry. I'll use my headphones.","M: Would you mind turning down the music, Lily? I'm studying.
W: Oh, sorry. I'll use my headphones.",created,200,125280,no,,1,openai
openai|nova|0.85||The teacher who understands students best can change their lives forever.,The teacher who understands students best can change their lives forever.,created,200,90240,no,,1,openai
"openai|nova|0.85||M: Lily, I heard you have a twin brother. Are you two similar?
W: Actually, no. We're very different. Tom is more outgoing than me.
M: Really? In what other ways are you different?
W: I'm taller than him by 2 centimeters, but he's heavier. He loves eating!
M: Haha! Who is better at sports?
W: Definitely Tom. He's the best basketball player on his team. I prefer reading and art.
M: So you're more like an artist?
W: Yes. I'm the most creative person in my family, I think. Tom is more athletic.
M: What about study? Who gets better grades?
W: We're about the same. But Tom is better at math, while I'm the strongest at English.
M: Sounds like you complement each other well.
W: We do! That's why we're also best friends.","M: Lily, I heard you have a twin brother. Are you two similar?
W: Actually, no. We're very different. Tom is more outgoing than me.
M: Really? In what other ways are you different?
W: I'm taller than him by 2 centimeters, but he's heavier. He loves eating!
M: Haha! Who is better at sports?
W: Definitely Tom. He's the best basketball player on his team. I prefer reading and art.
M: So you're more like an artist?
W: Yes. I'm the most creative person in my family, I think. Tom is more athletic.
M: What about study? Who gets better grades?
W: We're about the same. But Tom is better at math, while I'm the strongest at English.
M: Sounds like you complement each other well.
W: We do! That's why we're also best friends.",created,200,987360,no,,1,openai
"openai|nova|0.85||M: Should I take the bus or ride my bike to school?
W: It's raining today. The bus would be better — drier and warmer.","M: Should I take the bus or ride my bike to school?
W: It's raining today. The bus would be better — drier and warmer.",created,200,166080,no,,1,openai
"openai|nova|0.85||M: Will computers be smarter than humans someday?
W: They are already smarter at many things, but humans still have feelings.","M: Will computers be smarter than humans someday?
W: They are already smarter at many things, but humans still have feelings.",created,200,177600,no,,1,openai
"openai|nova|0.85||W: How often do you exercise, Tom?
M: I run three times a week and play basketball every Sunday.","W: How often do you exercise, Tom?
M: I run three times a week and play basketball every Sunday.",created,200,135360,no,,1,openai
"openai|nova|0.85||M: Do you help with housework?
W: Yes, I cook dinner twice a week and do the laundry on weekends.","M: Do you help with housework?
W: Yes, I cook dinner twice a week and do the laundry on weekends.",created,200,132480,no,,1,openai
"openai|nova|0.85||M: How long have you been studying English?
W: For about six years. I started in primary school.","M: How long have you been studying English?
W: For about six years. I started in primary school.",created,200,130080,no,,1,openai
"openai|nova|0.85||W: Should kids have smartphones?
M: It depends on age and how they use them.","W: Should kids have smartphones?
M: It depends on age and how they use them.",created,200,99360,no,,1,openai
openai|nova|0.85||Reducing plastic waste is everyone's responsibility in protecting the environment.,Reducing plastic waste is everyone's responsibility in protecting the environment.,created,200,102240,no,,1,openai
"openai|nova|0.85||Helping those in need not only helps them, but also makes us better people.","Helping those in need not only helps them, but also makes us better people.",created,200,96960,no,,1,openai
"openai|nova|0.85||A survey of 1000 middle school students reveals interesting trends. 75% spend over 3 hours daily on homework. The most popular subject is English, chosen by 35%. About 80% want to attend universities, while 15% prefer vocational schools. Only 5% have not decided yet. The biggest concern is exam pressure.

【填空内容】
The survey covered _____ students. _____ percent spend over 3 hours on homework. The most popular subject is _____. _____ percent prefer vocational schools.","A survey of 1000 middle school students reveals interesting trends. 75% spend over 3 hours daily on homework. The most popular subject is English, chosen by 35%. About 80% want to attend universities, while 15% prefer vocational schools. Only 5% have not decided yet. The biggest concern is exam pressure.

【填空内容】
The survey covered _____ students. _____ percent spend over 3 hours on homework. The most popular subject is _____. _____ percent prefer vocational schools.",created,200,759840,no,,1,openai
"openai|nova|0.85||Artificial intelligence, or AI, is changing our world rapidly. AI can already drive cars, translate languages and help doctors diagnose diseases. In the future, AI will likely transform many jobs. Some tasks will be done by robots, but new jobs will also be created. Experts predict that creative thinking, communication skills and emotional intelligence will be the most valuable skills in the AI era. Students today need to develop these skills along with technical knowledge. The future is uncertain but full of possibilities. Those who can adapt and keep learning will succeed.","Artificial intelligence, or AI, is changing our world rapidly. AI can already drive cars, translate languages and help doctors diagnose diseases. In the future, AI will likely transform many jobs. Some tasks will be done by robots, but new jobs will also be created. Experts predict that creative thinking, communication skills and emotional intelligence will be the most valuable skills in the AI era. Students today need to develop these skills along with technical knowledge. The future is uncertain but full of possibilities. Those who can adapt and keep learning will succeed.",created,200,834720,no,,1,openai
"openai|nova|0.85||W: Would you like to come to my birthday party on Saturday?
M: I'd love to! What time should I be there?","W: Would you like to come to my birthday party on Saturday?
M: I'd love to! What time should I be there?",created,200,132480,no,,1,openai
elevenlabs|el:lily|0.7||His name is Lin Tao.,His name is Lin Tao.,created,200,55296,no,,1,openai
elevenlabs|el:lily|0.7||His friend is from England.,His friend is from England.,created,200,79104,no,,1,openai
elevenlabs|el:lily|0.7||A greeting when you meet someone.,A greeting when you meet someone.,created,200,62208,no,,1,openai
elevenlabs|el:lily|0.7||She asks him to spell his name.,She asks him to spell his name.,created,200,70272,no,,1,openai
elevenlabs|el:lily|0.7||They are in the same class.,They are in the same class.,created,200,49536,no,,1,openai
elevenlabs|el:lily|0.7||Class starts at eight.,Class starts at eight.,created,200,50688,no,,1,openai
elevenlabs|el:lily|0.7||The schoolbag is blue.,The schoolbag is blue.,created,200,69120,no,,1,openai
elevenlabs|el:lily|0.7||There is an eraser and a key.,There is an eraser and a key.,created,200,74880,no,,1,openai
elevenlabs|el:lily|0.7||The key is not his.,The key is not his.,created,200,58752,no,,1,openai
elevenlabs|el:lily|0.7||The bottle is green.,The bottle is green.,created,200,65664,no,,1,openai
elevenlabs|el:lily|0.7||He is tidy.,He is tidy.,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.7||The books are his.,The books are his.,created,200,48384,no,,1,openai
elevenlabs|el:lily|0.7||There is a tree in the yard.,There is a tree in the yard.,created,200,66816,no,,1,openai
elevenlabs|el:lily|0.7||There are two geese.,There are two geese.,created,200,43776,no,,1,openai
elevenlabs|el:lily|0.7||Ten flowers.,Ten flowers.,created,200,41472,no,,1,openai
elevenlabs|el:lily|0.7||A welcome.,A welcome.,created,200,57600,no,,1,openai
elevenlabs|el:lily|0.7||A carrot is in the basket.,A carrot is in the basket.,created,200,55296,no,,1,openai
elevenlabs|el:lily|0.7||The yard is fun.,The yard is fun.,created,200,54144,no,,1,openai
elevenlabs|el:lily|0.7||His name is Tom.,His name is Tom.,created,200,43776,no,,1,openai
"elevenlabs|el:lily|0.7||Class Three, Grade Seven","Class Three, Grade Seven",created,200,73728,no,,1,openai
elevenlabs|el:lily|0.7||Lily is from England.,Lily is from England.,created,200,50688,no,,1,openai
elevenlabs|el:lily|0.7||She is thirteen.,She is thirteen.,created,200,47232,no,,1,openai
elevenlabs|el:lily|0.7||Nice to meet you!,Nice to meet you!,created,200,36864,no,,1,openai
elevenlabs|el:lily|0.7||We are in the same class.,We are in the same class.,created,200,62208,no,,1,openai
elevenlabs|el:lily|0.7||His grandparents live with him.,His grandparents live with him.,created,200,62208,no,,1,openai
elevenlabs|el:lily|0.7||Father plays chess with him.,Father plays chess with him.,created,200,49536,no,,1,openai
elevenlabs|el:lily|0.7||Mother is a doctor.,Mother is a doctor.,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.7||Grandfather plays the violin.,Grandfather plays the violin.,created,200,51840,no,,1,openai
elevenlabs|el:lily|0.7||They do activities together.,They do activities together.,created,200,62208,no,,1,openai
elevenlabs|el:lily|0.7||He has a twin brother.,He has a twin brother.,created,200,42624,no,,1,openai
elevenlabs|el:lily|0.7||There is a library.,There is a library.,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.7||The office is on the second floor.,The office is on the second floor.,created,200,58752,no,,1,openai
elevenlabs|el:lily|0.7||The playground is in front of the building.,The playground is in front of the building.,created,200,77760,no,,1,openai
elevenlabs|el:lily|0.7||They raise the flag on the playground.,They raise the flag on the playground.,created,200,59904,no,,1,openai
elevenlabs|el:lily|0.7||The gym is behind the office.,The gym is behind the office.,created,200,71424,no,,1,openai
elevenlabs|el:lily|0.7||The school is amazing.,The school is amazing.,created,200,80640,no,,1,openai
elevenlabs|el:lily|0.7||She likes English best.,She likes English best.,created,200,52992,no,,1,openai
elevenlabs|el:lily|0.7||English is useful.,English is useful.,created,200,36096,no,,1,openai
elevenlabs|el:lily|0.7||She works hard at maths.,She works hard at maths.,created,200,54144,no,,1,openai
elevenlabs|el:lily|0.7||The teacher is kind.,The teacher is kind.,created,200,38016,no,,1,openai
elevenlabs|el:lily|0.7||Three subjects on Monday.,Three subjects on Monday.,created,200,58752,no,,1,openai
elevenlabs|el:lily|0.7||She wants to learn English well.,She wants to learn English well.,created,200,50688,no,,1,openai
elevenlabs|el:lily|0.7||He can sing and play guitar.,He can sing and play guitar.,created,200,63744,no,,1,openai
elevenlabs|el:lily|0.7||Sam can dance.,Sam can dance.,created,200,38016,no,,1,openai
elevenlabs|el:lily|0.7||He wants the music club.,He wants the music club.,created,200,59904,no,,1,openai
elevenlabs|el:lily|0.7||Students paint in the art club.,Students paint in the art club.,created,200,52992,no,,1,openai
elevenlabs|el:lily|0.7||He can play chess.,He can play chess.,created,200,43776,no,,1,openai
elevenlabs|el:lily|0.7||Clubs help make friends.,Clubs help make friends.,created,200,56448,no,,1,openai
elevenlabs|el:lily|0.7||He gets up at six thirty.,He gets up at six thirty.,created,200,55296,no,,1,openai
elevenlabs|el:lily|0.7||Breakfast at seven.,Breakfast at seven.,created,200,87168,no,,1,openai
elevenlabs|el:lily|0.7||Four morning classes.,Four morning classes.,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.7||He plays basketball after school.,He plays basketball after school.,created,200,66816,no,,1,openai
elevenlabs|el:lily|0.7||Bed at ten.,Bed at ten.,created,200,42624,no,,1,openai
elevenlabs|el:lily|0.7||His day is busy but happy.,His day is busy but happy.,created,200,61056,no,,1,openai
elevenlabs|el:lily|0.7||Birthday on October 1st.,Birthday on October 1st.,created,200,58752,no,,1,openai
elevenlabs|el:lily|0.7||A party every year.,A party every year.,created,200,38016,no,,1,openai
elevenlabs|el:lily|0.7||He makes a wish.,He makes a wish.,created,200,71424,no,,1,openai
elevenlabs|el:lily|0.7||He wants a bike.,He wants a bike.,created,200,58752,no,,1,openai
elevenlabs|el:lily|0.7||Grandmother makes noodles.,Grandmother makes noodles.,created,200,59904,no,,1,openai
elevenlabs|el:lily|0.7||He is happy.,He is happy.,created,200,41472,no,,1,openai
elevenlabs|el:lily|0.7||She likes pandas.,She likes pandas.,created,200,47232,no,,1,openai
elevenlabs|el:lily|0.7||The giraffe has a long neck.,The giraffe has a long neck.,created,200,52992,no,,1,openai
elevenlabs|el:lily|0.7||Elephants are big and grey.,Elephants are big and grey.,created,200,61056,no,,1,openai
elevenlabs|el:lily|0.7||Pandas come from China.,Pandas come from China.,created,200,65664,no,,1,openai
elevenlabs|el:lily|0.7||Koalas are from Australia.,Koalas are from Australia.,created,200,47232,no,,1,openai
elevenlabs|el:lily|0.7||He doesn't like snakes.,He doesn't like snakes.,created,200,57600,no,,1,openai
elevenlabs|el:lily|0.7||They must wear a uniform.,They must wear a uniform.,created,200,61056,no,,1,openai
elevenlabs|el:lily|0.7||Running in the hallways is not allowed.,Running in the hallways is not allowed.,created,200,96384,no,,1,openai
elevenlabs|el:lily|0.7||They must arrive before eight.,They must arrive before eight.,created,200,58752,no,,1,openai
elevenlabs|el:lily|0.7||Phones are not allowed in class.,Phones are not allowed in class.,created,200,69120,no,,1,openai
elevenlabs|el:lily|0.7||Keep the classroom clean.,Keep the classroom clean.,created,200,66816,no,,1,openai
elevenlabs|el:lily|0.7||Respect the teachers.,Respect the teachers.,created,200,52992,no,,1,openai
elevenlabs|el:lily|0.7||He always runs in the morning.,He always runs in the morning.,created,200,49536,no,,1,openai
elevenlabs|el:lily|0.7||Twice a week.,Twice a week.,created,200,50688,no,,1,openai
elevenlabs|el:lily|0.7||He seldom eats junk food.,He seldom eats junk food.,created,200,62208,no,,1,openai
elevenlabs|el:lily|0.7||Asking about frequency.,Asking about frequency.,created,200,47232,no,,1,openai
elevenlabs|el:lily|0.7||Jumping rope is healthy.,Jumping rope is healthy.,created,200,51840,no,,1,openai
elevenlabs|el:lily|0.7||He never drinks cola.,He never drinks cola.,created,200,65664,no,,1,openai
elevenlabs|el:lily|0.7||He wants dumplings.,He wants dumplings.,created,200,47232,no,,1,openai
elevenlabs|el:lily|0.7||Asking about a countable number.,Asking about a countable number.,created,200,47232,no,,1,openai
elevenlabs|el:lily|0.7||She drinks milk in the morning.,She drinks milk in the morning.,created,200,56448,no,,1,openai
elevenlabs|el:lily|0.7||Sugar is bad for teeth.,Sugar is bad for teeth.,created,200,90624,no,,1,openai
elevenlabs|el:lily|0.7||Eat more vegetables and fruit.,Eat more vegetables and fruit.,created,200,72576,no,,1,openai
elevenlabs|el:lily|0.7||He eats little meat.,He eats little meat.,created,200,43776,no,,1,openai
elevenlabs|el:lily|0.7||Mother is making zongzi.,Mother is making zongzi.,created,200,55296,no,,1,openai
elevenlabs|el:lily|0.7||They are watching a race.,They are watching a race.,created,200,86400,no,,1,openai
elevenlabs|el:lily|0.7||He is writing a message.,He is writing a message.,created,200,49536,no,,1,openai
elevenlabs|el:lily|0.7||Somebody is singing.,Somebody is singing.,created,200,52992,no,,1,openai
elevenlabs|el:lily|0.7||The children are riding bikes.,The children are riding bikes.,created,200,59904,no,,1,openai
elevenlabs|el:lily|0.7||The baby is sleeping.,The baby is sleeping.,created,200,41472,no,,1,openai
elevenlabs|el:lily|0.7||It is raining hard.,It is raining hard.,created,200,50688,no,,1,openai
elevenlabs|el:lily|0.7||Asking about the weather.,Asking about the weather.,created,200,41472,no,,1,openai
elevenlabs|el:lily|0.7||The north is cold and windy.,The north is cold and windy.,created,200,64512,no,,1,openai
elevenlabs|el:lily|0.7||It is snowing.,It is snowing.,created,200,66816,no,,1,openai
elevenlabs|el:lily|0.7||It is very cold today.,It is very cold today.,created,200,42624,no,,1,openai
elevenlabs|el:lily|0.7||They stay inside because of the storm.,They stay inside because of the storm.,created,200,103296,no,,1,openai
elevenlabs|el:lily|0.7||They went to the museum.,They went to the museum.,created,200,66816,no,,1,openai
elevenlabs|el:lily|0.7||They saw robots.,They saw robots.,created,200,58752,no,,1,openai
elevenlabs|el:lily|0.7||He took many photos.,He took many photos.,created,200,52992,no,,1,openai
elevenlabs|el:lily|0.7||They planted trees.,They planted trees.,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.7||He enjoyed the trip.,He enjoyed the trip.,created,200,42624,no,,1,openai
elevenlabs|el:lily|0.7||It was a wonderful day.,It was a wonderful day.,created,200,40320,no,,1,openai
elevenlabs|el:lily|0.7||There was a wise old man.,There was a wise old man.,created,200,66816,no,,1,openai
elevenlabs|el:lily|0.7||He asked how to be happy.,He asked how to be happy.,created,200,76032,no,,1,openai
elevenlabs|el:lily|0.7||Don't tell lies.,Don't tell lies.,created,200,39168,no,,1,openai
elevenlabs|el:lily|0.7||He helped the poor.,He helped the poor.,created,200,43776,no,,1,openai
elevenlabs|el:lily|0.7||The emperor became happy.,The emperor became happy.,created,200,80640,no,,1,openai
elevenlabs|el:lily|0.7||People lived in villages.,People lived in villages.,created,200,51840,no,,1,openai
elevenlabs|el:lily|0.7||He went to the mountains.,He went to the mountains.,created,200,46080,no,,1,openai
elevenlabs|el:lily|0.7||The scenery was beautiful.,The scenery was beautiful.,created,200,49536,no,,1,openai
elevenlabs|el:lily|0.7||She stayed around home.,She stayed around home.,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.7||They stayed in a nice hotel.,They stayed in a nice hotel.,created,200,51840,no,,1,openai
elevenlabs|el:lily|0.7||A guide led their tour.,A guide led their tour.,created,200,47232,no,,1,openai
elevenlabs|el:lily|0.7||She took lots of photos.,She took lots of photos.,created,200,54144,no,,1,openai
elevenlabs|el:lily|0.7||He is asking for help to pack boxes.,He is asking for help to pack boxes.,created,200,70272,no,,1,openai
elevenlabs|el:lily|0.7||She is asking permission to decorate her bedroom.,She is asking permission to decorate her bedroom.,created,200,89280,no,,1,openai
elevenlabs|el:lily|0.7||They asked the neighbours to come for dinner.,They asked the neighbours to come for dinner.,created,200,81120,no,,1,openai
elevenlabs|el:lily|0.7||He is asking to borrow some plates.,He is asking to borrow some plates.,created,200,70272,no,,1,openai
elevenlabs|el:lily|0.7||He wants the books put on the balcony.,He wants the books put on the balcony.,created,200,61056,no,,1,openai
elevenlabs|el:lily|0.7||She wants flowers added to the living room.,She wants flowers added to the living room.,created,200,78240,no,,1,openai
elevenlabs|el:lily|0.7||His sister is more outgoing than him,His sister is more outgoing than him,created,200,63744,no,,1,openai
elevenlabs|el:lily|0.7||Tom works as hard as Jack,Tom works as hard as Jack,created,200,49536,no,,1,openai
elevenlabs|el:lily|0.7||Lily is taller and slimmer than Ann,Lily is taller and slimmer than Ann,created,200,94464,no,,1,openai
elevenlabs|el:lily|0.7||We share many things,We share many things,created,200,57600,no,,1,openai
elevenlabs|el:lily|0.7||My friend is shyer than me,My friend is shyer than me,created,200,72576,no,,1,openai
elevenlabs|el:lily|0.7||Their characters are not the same,Their characters are not the same,created,200,55296,no,,1,openai
elevenlabs|el:lily|0.7||The cheetah runs faster than any other land animal.,The cheetah runs faster than any other land animal.,created,200,92640,no,,1,openai
elevenlabs|el:lily|0.7||Bamboo is among the most useful plants.,Bamboo is among the most useful plants.,created,200,97536,no,,1,openai
elevenlabs|el:lily|0.7||Bees move pollen between flowers.,Bees move pollen between flowers.,created,200,70272,no,,1,openai
elevenlabs|el:lily|0.7||No ocean animal is larger than the blue whale.,No ocean animal is larger than the blue whale.,created,200,83040,no,,1,openai
elevenlabs|el:lily|0.7||The butterfly's wings are very colourful.,The butterfly's wings are very colourful.,created,200,73920,no,,1,openai
elevenlabs|el:lily|0.7||The redwood is among the tallest trees.,The redwood is among the tallest trees.,created,200,81792,no,,1,openai
elevenlabs|el:lily|0.7||You should heat oil in the pan first.,You should heat oil in the pan first.,created,200,73728,no,,1,openai
elevenlabs|el:lily|0.7||The cake you baked is very delicious.,The cake you baked is very delicious.,created,200,67968,no,,1,openai
elevenlabs|el:lily|0.7||You should mix the flour and butter together.,You should mix the flour and butter together.,created,200,81120,no,,1,openai
